,rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
284,4832,2685,1,1,550,3,10,53,0,0,0,0,1,0,0,0,Midtown East,Manhattan
285,7751,2695,1,1,700,2,5,106,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
286,2685,3500,1,1,625,4,19,42,0,0,1,1,1,0,0,1,Upper East Side,Manhattan
287,9348,4000,2,1,1024,2,16,51,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
288,3607,14000,2,2,2556,1,2,132,0,0,0,0,0,0,0,0,Soho,Manhattan
289,9474,9950,1,1,1238,2,2,3,0,0,0,0,0,0,0,0,West Village,Manhattan
290,9608,3675,1,1,900,2,4,55,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
291,5006,7250,2,2,1150,1,3,25,0,0,0,1,1,0,0,0,Upper West Side,Manhattan
292,876,3425,0,1,465,2,8,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
293,10531,2125,0.5,1,500,9,6,86,0,0,0,0,0,0,0,0,Midtown East,Manhattan
294,11182,4200,1,1,800,2,5,106,0,0,1,1,1,1,0,1,Flatiron,Manhattan
295,684,2999,1,1,600,2,16,65,1,0,0,0,0,1,0,0,Midtown,Manhattan
296,3089,5100,1,1,720,3,11,115,0,0,0,1,1,0,0,1,Upper East Side,Manhattan
297,2324,5256,2,2,979,3,30,13,1,0,0,0,0,0,0,0,Midtown,Manhattan
298,5536,3688,0,1,766,4,17,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
299,5689,2595,1,1,650,4,4,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
300,7820,3850,1,1,800,7,16,34,0,1,0,1,1,1,0,1,Midtown East,Manhattan
301,9900,4000,1,1,687,3,16,31,0,0,1,0,1,0,0,0,Battery Park City,Manhattan
302,11344,3290,1,1,750,2,10,89,0,0,0,0,0,0,0,0,Midtown,Manhattan
303,7100,2100,1,1,650,4,5,88,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
304,4726,5200,4,2,1000,2,2,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
305,9810,10000,2,2,1350,2,53,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
306,7062,6300,2,2,1260,8,5,46,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
307,5347,4870,2,2,972,4,8,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
308,5685,4500,1,2,890,9,3,106,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
309,4128,6000,1,1,801,1,1,3,0,0,0,0,0,0,0,0,East Village,Manhattan
310,9612,2500,2,1,800,4,4,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
311,7158,14500,4,5,2700,8,30,18,1,1,1,0,1,1,0,1,Upper East Side,Manhattan
312,7215,4000,1,1,555,2,4,8,0,0,0,0,0,0,0,0,Chelsea,Manhattan
313,4016,2150,1,1,669,6,2,4,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
314,2916,12000,2,2,1828,4,7,76,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
315,4295,2300,0,1,425,8,12,28,1,0,0,0,0,0,0,0,Midtown West,Manhattan
316,3097,10780,3,2,1608,6,12,5,1,0,0,1,0,1,0,0,Battery Park City,Manhattan
317,9843,1650,1,1,585,1,4,96,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
318,1224,5350,1,1,900,1,15,51,0,0,0,0,1,0,0,0,Greenwich Village,Manhattan
319,9377,4495,2,2,951,12,20,32,0,1,0,1,1,0,0,1,Midtown East,Manhattan
320,363,14500,2,2,1400,2,3,98,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
321,9444,3800,2,2,1100,5,10,12,0,0,0,1,0,0,0,0,Lower East Side,Manhattan
322,251,1800,1,1,670,4,1,116,1,1,1,1,1,1,0,1,East Harlem,Manhattan
323,10425,2450,0,1,400,2,3,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
324,2298,6000,1,1,1000,2,2,116,0,0,0,0,1,0,0,0,Soho,Manhattan
325,1036,2750,2,1,750,14,3,116,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
326,8108,5050,1,1,985,5,39,37,1,1,0,1,0,0,0,0,Upper East Side,Manhattan
327,5596,2200,1,1,550,2,2,108,0,0,0,0,0,1,0,0,Hamilton Heights,Manhattan
328,3536,3085,0,1,506,5,10,44,1,0,1,0,0,0,0,0,Midtown East,Manhattan
329,4115,3650,0,1,517,6,2,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
330,9482,3800,1,1,710,6,31,37,0,0,0,1,1,0,0,0,Midtown East,Manhattan
331,7926,3500,0,1,585,2,3,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
332,2526,10500,4,2,1900,5,9,84,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
333,3306,7999,4,2,1825,5,11,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
334,5936,4185,1,1,884,10,42,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan
335,3524,3350,0,1,400,2,25,26,0,0,1,0,0,1,0,0,Midtown East,Manhattan
336,7950,2850,3,1,850,2,5,96,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
337,10624,3323,3,1,1400,3,3,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
338,8345,4300,2,1,650,3,3,116,0,0,0,0,0,0,0,0,West Village,Manhattan
339,334,5900,1,1,980,3,24,33,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
340,10231,3200,2,1,900,8,6,76,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
341,1737,10662,3,4,2044,2,9,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
342,318,6650,2,2,1143,6,30,10,1,0,1,1,1,1,0,1,Upper West Side,Manhattan
343,385,3800,1,1,682,3,12,31,0,0,0,0,0,0,1,0,Battery Park City,Manhattan
344,2572,4080,1,1,560,1,2,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
345,2478,5000,2,2,1000,2,1,116,0,0,1,0,0,1,0,0,East Village,Manhattan
346,6689,3500,1,1,700,1,5,91,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
347,4476,7500,2,2,1487,10,9,9,0,1,1,1,1,1,0,1,Upper East Side,Manhattan
348,6240,4575,0,1,853,3,11,52,1,0,1,0,1,1,1,0,Tribeca,Manhattan
349,7057,4000,1,1,775,2,4,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
350,10931,3925,0,1,572,0,11,4,1,0,0,0,0,0,0,0,East Village,Manhattan
351,4059,5500,1,2,934,2,18,29,0,0,0,0,0,1,1,0,Upper East Side,Manhattan
352,10086,8500,3,2,1650,2,18,14,0,0,0,0,0,0,0,0,Midtown East,Manhattan
353,2938,3300,3,2,1300,2,2,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
354,595,15000,2,3,2800,6,4,109,0,0,1,0,0,0,0,0,Greenwich Village,Manhattan
355,1823,4950,1,1,812,4,5,19,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
356,2294,9995,3,3,1552,3,9,13,1,1,0,1,1,0,0,1,Upper East Side,Manhattan
357,3468,3495,1,1,771,2,7,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
358,9034,2600,2,1,740,12,2,101,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
359,5274,3000,2,1,800,3,1,96,0,0,0,0,0,0,0,0,Midtown West,Manhattan
360,3348,5855,2,2,1171,10,9,27,1,0,0,0,0,0,0,0,Midtown East,Manhattan
361,6696,4500,1,1,874,2,3,25,0,0,1,1,0,0,0,0,Upper East Side,Manhattan
362,4227,7995,1,1,1075,4,33,33,0,0,0,1,0,1,0,0,Midtown,Manhattan
363,974,18000,4,4,3160,1,5,79,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
364,8649,2450,0,1,475,3,15,85,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
365,6794,3791,1,1,585,12,16,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
366,5876,5600,1,1,865,2,9,85,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
367,9421,3945,1,1,609,5,3,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
368,509,3000,0,1,613,3,7,31,0,1,1,1,1,0,0,1,Battery Park City,Manhattan
369,7711,7500,2,2,1400,4,6,90,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
370,260,3950,1,1,606,2,37,6,0,0,1,1,1,0,0,1,Financial District,Manhattan
371,3662,3450,0,1,500,1,1,3,1,0,0,0,0,0,0,0,East Village,Manhattan
372,7128,3200,1,1,717,2,5,28,0,0,0,0,0,0,0,0,Battery Park City,Manhattan
373,10453,5850,1,1,850,2,24,30,0,1,0,1,1,0,0,1,Flatiron,Manhattan
374,11225,10995,4,3,2200,4,12,90,1,0,1,0,0,0,0,0,Upper West Side,Manhattan
375,4987,2800,0,1,550,1,3,58,0,0,0,1,1,0,0,1,Chelsea,Manhattan
376,10335,2575,0,1,386,10,20,29,1,1,1,0,0,1,0,0,Midtown West,Manhattan
377,9711,1599,0,1,343,6,16,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
378,4448,3400,1,1,606,6,26,37,1,0,0,0,0,0,0,0,Midtown East,Manhattan
379,6251,2995,2,1,900,5,4,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
380,6425,3790,1,1,752,7,5,7,1,0,0,0,0,0,0,0,Midtown West,Manhattan
381,6712,4195,1,1,760,2,5,55,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
382,5216,9415,3,2,1650,10,14,53,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
383,10298,1795,1,1,800,3,4,79,0,0,0,0,0,0,0,0,Inwood,Manhattan
384,8639,6000,1,1,982,7,50,6,0,0,0,0,0,0,0,0,Midtown South,Manhattan
385,3932,4765,1,1,741,4,6,2,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
386,7873,5250,1,1,896,4,6,8,0,0,0,0,0,0,0,0,East Village,Manhattan
387,922,17500,3,3,2433,3,20,9,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
388,1564,5250,2,1,861,4,15,37,1,0,0,0,0,0,0,0,Midtown West,Manhattan
389,1331,3845,1,1,841,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
390,2967,8000,2,2,1907,1,34,102,0,0,0,0,0,0,0,0,Financial District,Manhattan
391,5123,3560,1,1,698,6,5,14,1,0,1,1,1,1,0,1,Upper West Side,Manhattan
392,5808,1775,0,1,400,5,3,96,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
393,7056,5100,2,2,1040,2,5,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
394,608,8000,3,3,2084,2,9,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
395,6209,7650,1,1,900,1,9,11,0,0,0,0,0,0,0,0,Midtown,Manhattan
396,1608,15000,3,3,2070,3,19,29,0,0,0,0,1,1,0,0,Upper East Side,Manhattan
397,6450,3100,0,1,520,1,18,53,0,0,0,0,0,0,0,0,Midtown,Manhattan
398,2234,2445,0,1,500,4,2,96,0,0,0,0,0,0,0,0,East Village,Manhattan
399,2176,5200,1,1,861,4,14,37,0,1,1,1,1,1,0,0,Midtown West,Manhattan
400,2444,3285,0,1,494,3,7,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
401,5738,10000,2,1,1500,1,6,106,1,0,0,1,1,1,0,0,Soho,Manhattan
402,5693,5250,1,1,850,2,25,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
403,1172,4600,3,2,1013,2,6,96,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
404,372,4450,2,2,1350,6,18,53,0,0,0,0,0,0,0,0,Midtown East,Manhattan
405,8756,9000,3,3,1800,3,8,100,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
406,3974,7000,2,2,1325,2,27,8,0,1,1,1,1,0,0,1,Financial District,Manhattan
407,9257,15000,3,3,1981,9,16,11,0,0,1,1,1,1,1,1,Upper East Side,Manhattan
408,4167,2995,1,1,750,2,12,91,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
409,1709,4200,1,1,719,4,2,9,0,1,1,1,1,1,0,1,Tribeca,Manhattan
410,7630,2600,0,1,400,5,18,30,0,0,0,0,0,0,0,0,Midtown East,Manhattan
411,3502,9700,4,3,2000,2,10,75,1,0,0,0,0,0,0,0,Central Park South,Manhattan
412,1297,6058,2,2,1222,13,9,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
413,1712,11257,5,3,2000,9,8,6,1,0,0,0,0,0,0,0,Financial District,Manhattan
414,101,5000,1,1,700,3,7,16,0,1,1,1,1,1,0,1,Chelsea,Manhattan
415,8383,2400,0,1,503,1,12,30,0,1,1,1,1,0,1,0,Upper West Side,Manhattan
416,3659,3250,0,1,525,6,9,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
417,200,14000,2,2,2000,4,55,33,0,0,0,1,1,0,0,0,Midtown,Manhattan
418,9217,4035,0,1,490,3,41,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
419,8027,3395,1,1,620,9,6,15,1,0,1,1,1,0,0,0,Midtown East,Manhattan
420,6567,14000,3,3,2153,1,6,9,0,1,0,1,1,1,1,1,Upper East Side,Manhattan
421,10802,2825,0,1,538,1,18,112,1,0,0,0,0,0,0,0,Financial District,Manhattan
422,6846,2050,0,1,300,8,1,106,0,0,0,0,0,0,0,0,East Village,Manhattan
423,5106,2995,0,1,500,2,3,50,0,0,0,0,0,0,1,0,Greenwich Village,Manhattan
424,10550,5050,2,2,1195,4,2,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
425,2453,5900,0,1,1650,1,3,11,0,0,0,0,0,0,0,0,Soho,Manhattan
426,8708,2450,0,1,550,6,13,52,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
427,8212,2200,0,1,400,8,4,86,0,1,1,1,1,1,0,0,Midtown East,Manhattan
428,8478,3730,1,1,740,2,28,9,1,0,0,0,0,0,0,0,Financial District,Manhattan
429,6892,5600,1,1,909,1,10,6,1,0,1,1,1,1,0,1,Tribeca,Manhattan
430,9698,2800,1,1,600,5,5,96,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
431,657,11000,2,2,2101,1,3,110,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
432,4376,4350,1,1,643,4,14,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
433,8584,3900,1,1,850,3,1,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
434,11130,6500,2,2,1175,2,42,6,0,1,0,0,0,0,0,0,Financial District,Manhattan
435,3926,7495,2,1,650,3,6,106,0,0,0,0,0,0,0,0,Soho,Manhattan
436,1335,2999,1,1,800,4,2,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
437,5698,2595,1,1,600,7,5,106,0,0,1,1,1,1,0,1,East Village,Manhattan
438,1240,5250,2,2,1000,2,6,34,0,0,0,0,0,0,0,0,Midtown West,Manhattan
439,4120,5995,2,2,1500,2,4,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
440,5684,3946,1,1,547,1,12,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
441,10680,7800,2,2,1404,43,35,10,0,0,1,1,1,1,0,1,Battery Park City,Manhattan
442,5731,3200,0,1,613,3,3,31,0,1,1,0,0,0,0,0,Battery Park City,Manhattan
443,5930,4950,2,1,900,5,3,116,1,0,1,0,1,0,0,0,Upper West Side,Manhattan
444,7836,3650,2,1,850,43,3,14,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
445,2961,2600,0,1,570,2,19,13,0,0,0,0,0,0,0,0,Financial District,Manhattan
446,9521,3100,4,1,1000,2,2,109,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
447,4877,4500,2,1,900,3,2,116,1,1,1,1,1,0,0,0,Lower East Side,Manhattan
448,655,5250,1,1,724,5,14,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
449,10364,3375,1,1,658,6,15,14,1,0,1,1,1,1,0,1,Midtown West,Manhattan
450,3514,4600,2,1,955,16,8,65,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
451,3305,3675,1,1,650,3,26,31,0,0,0,0,1,0,0,0,Midtown East,Manhattan
452,10083,3350,1,1,800,1,5,116,0,0,0,1,0,0,0,0,Little Italy,Manhattan
453,1635,3500,1,1,760,5,3,8,0,0,1,0,0,0,0,0,Midtown West,Manhattan
454,731,6250,2,1,800,1,8,87,1,0,0,0,0,1,0,0,Financial District,Manhattan
455,8617,4700,1,1,941,7,22,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
456,654,2485,0,1,550,8,4,55,0,0,1,1,1,1,0,0,Upper East Side,Manhattan
457,396,12500,3,3,1776,7,6,9,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
458,6538,4615,1,1,775,9,7,86,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
459,8581,3250,0.5,1,650,4,15,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
460,5590,4000,1,1,900,16,12,65,0,0,0,1,1,0,0,1,Upper East Side,Manhattan
461,51,2000,0,1,400,5,5,53,0,0,0,1,1,1,0,1,Midtown West,Manhattan
462,814,3950,1,1,860,2,33,29,0,0,0,0,0,0,0,0,Midtown,Manhattan
463,6083,2099,0,1,300,1,3,116,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
464,4680,10000,2,2,1849,2,4,89,0,0,0,0,1,0,0,0,Central Park South,Manhattan
465,5130,3195,0,1,620,10,3,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
466,2131,2750,0,1,428,3,12,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
467,6054,2950,0,1,525,5,20,30,0,0,0,1,1,0,0,0,Midtown East,Manhattan
468,2419,5400,1,1,855,1,14,8,0,0,0,0,0,0,0,0,Flatiron,Manhattan
469,9514,5100,1,1,767,2,10,9,1,0,0,0,0,0,0,0,Flatiron,Manhattan
470,5987,2150,1,1,615,4,5,12,0,1,0,1,1,0,0,1,East Harlem,Manhattan
471,8834,4800,2,2,1150,3,6,30,0,0,0,1,0,1,0,0,Upper West Side,Manhattan
472,1842,3415,1,1,592,1,7,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
473,3402,5995,2,1,950,3,5,116,1,0,0,0,1,0,0,0,East Village,Manhattan
474,5480,3695,1,1,1000,4,14,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
475,9728,2650,0,1,547,2,2,86,0,0,0,0,0,0,0,0,Central Park South,Manhattan
476,1024,4600,1,1,750,6,3,106,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
477,8321,2790,0,1,472,4,4,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
478,3912,3700,1,1,800,1,4,25,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
479,7625,4500,2,1,864,5,30,30,0,0,1,0,1,0,0,1,Midtown East,Manhattan
480,5000,14500,3,3,1800,2,31,22,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
481,8018,3550,1,1,642,10,29,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
482,5673,3535,1,1,702,5,10,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
483,4531,9000,1,2,1800,2,5,116,0,0,0,0,0,0,0,0,Soho,Manhattan
484,3937,4000,1,1,639,5,8,37,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
485,9013,3323,0,1,431,2,21,16,1,1,0,0,1,1,0,1,Flatiron,Manhattan
486,5583,6495,3,2,1195,3,28,37,1,1,1,0,1,0,0,0,Midtown,Manhattan
487,9363,2400,1,1,400,5,2,76,0,0,0,0,1,0,0,0,Midtown East,Manhattan
488,4779,4600,2,2,1100,10,12,57,0,1,0,1,1,0,0,0,Upper East Side,Manhattan
489,1339,8000,2,2,1436,1,7,47,0,0,0,1,1,1,0,0,Midtown,Manhattan
490,1488,4495,2,1,801,6,21,31,1,0,1,0,0,0,0,0,Midtown East,Manhattan
491,420,2900,1,1,700,3,4,30,0,0,0,1,1,1,0,1,Upper West Side,Manhattan
492,3897,6080,2,2,1211,5,31,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
493,10523,5100,4,1,1200,7,5,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
494,5070,3453,0,1,514,12,6,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
495,4187,9000,2,2,1611,1,9,8,0,0,0,0,0,0,0,0,Flatiron,Manhattan
496,6612,9350,2,2,1700,2,14,85,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
497,1976,3510,1,1,788,7,4,29,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
498,134,4506,2,1,1134,2,20,85,1,1,1,0,1,1,0,1,Upper West Side,Manhattan
499,400,4000,1,1,550,2,9,89,0,1,1,1,1,1,0,1,Midtown,Manhattan
500,4077,3000,0,1,620,9,17,46,0,0,0,0,0,0,0,0,Midtown East,Manhattan
501,9218,3370,1,1,583,10,12,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
502,8667,6310,2,2,988,5,3,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
503,1020,4995,2,2,908,7,15,29,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
504,9203,3495,1,1,773,3,30,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
505,10908,3823,0,1,924,3,15,44,1,0,0,0,0,0,0,0,Financial District,Manhattan
506,666,12500,4,3,2150,2,25,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
507,5108,12000,5,3,3425,2,8,111,1,0,0,0,0,0,0,0,Midtown,Manhattan
508,7025,7995,3,2,1317,4,9,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
509,8964,3100,1,1,683,1,4,30,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
510,10340,4610,1,1,602,3,8,16,1,1,1,1,1,1,0,1,Chelsea,Manhattan
511,642,4768,1,1,600,2,39,16,1,1,0,1,1,0,0,1,Flatiron,Manhattan
512,3597,3650,1,1,709,4,3,116,0,0,0,1,1,0,0,0,Financial District,Manhattan
513,6179,2750,0,1,500,3,4,28,0,0,0,1,1,1,0,0,Midtown East,Manhattan
514,2530,3900,3,1,1100,1,6,96,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
515,2220,4000,1,1,768,2,37,9,0,0,0,0,0,0,0,0,Midtown West,Manhattan
516,4656,5500,1,1,900,4,5,96,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
517,1907,1850,2,1,550,2,2,116,1,0,0,0,0,0,0,0,East Harlem,Manhattan
518,10321,3150,1,1,770,8,7,55,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
519,10056,2400,1,1,775,2,2,95,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
520,8405,11500,2,2,1644,1,5,89,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
521,3763,2700,0,1,560,6,15,44,1,0,0,0,1,0,0,0,Midtown East,Manhattan
522,8379,9950,3,2,1900,16,16,28,0,1,1,0,0,1,1,0,Upper East Side,Manhattan
523,6114,3200,1,1,670,1,7,29,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
524,6120,4495,1,1,778,3,34,13,1,0,0,0,0,0,0,0,Midtown,Manhattan
525,2802,3150,1,1,700,12,8,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
526,11268,5500,0,1,1200,4,9,109,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
527,4624,3950,1,1,737,1,9,19,1,1,1,1,1,1,0,1,Midtown West,Manhattan
528,5297,4200,4,2,2000,7,5,90,0,0,0,1,0,0,0,0,East Harlem,Manhattan
529,9078,3195,2,1,850,3,4,106,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
530,6702,4000,1,1,850,7,12,34,0,0,0,0,0,0,0,0,Midtown East,Manhattan
531,2341,9995,2,2,1809,5,11,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
532,10801,5125,2,2,1034,2,10,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
533,3378,2625,0,1,565,1,2,12,0,0,0,0,0,0,0,0,Financial District,Manhattan
534,1781,3225,0,1,520,2,30,14,1,0,0,0,0,0,0,0,Midtown South,Manhattan
535,3074,5950,1,1,732,8,16,10,1,0,0,0,0,0,0,0,Chelsea,Manhattan
536,2306,2650,0,1,500,2,7,53,0,0,0,1,0,0,0,0,Midtown,Manhattan
537,151,7500,1,1,992,5,14,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
538,9393,5200,4,2,1500,1,1,91,1,0,0,0,0,0,0,0,Morningside Heights,Manhattan
539,9189,6650,2,2,1171,3,6,61,1,0,1,0,1,0,0,0,Midtown East,Manhattan
540,10332,2450,0,1,435,8,20,28,1,0,0,0,0,0,0,0,Midtown West,Manhattan
541,2208,6700,2,1,1000,1,29,51,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
542,6099,7195,2,2,1450,2,7,10,0,1,0,0,0,1,0,0,Midtown East,Manhattan
543,6950,3350,0,1,428,10,4,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
544,9475,4686,1,1,759,43,7,8,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
545,1792,4500,1,1,938,1,7,180,0,0,0,1,1,0,0,1,Financial District,Manhattan
546,2210,2600,0,1,452,3,32,29,0,0,0,0,0,0,0,0,Financial District,Manhattan
547,2636,3000,1,1,703,4,5,27,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
548,6635,6950,2,2,1150,2,15,6,0,0,0,0,0,0,1,0,Lower East Side,Manhattan
549,877,4650,1,1,670,2,20,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
550,8560,3350,1,1,714,5,16,26,0,0,0,0,0,0,0,0,Midtown East,Manhattan
551,6111,6854,3,2,2200,7,8,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
552,2656,3800,4,2,1500,5,1,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
553,6866,8500,2,2,1409,43,15,8,0,0,0,0,0,0,0,0,Battery Park City,Manhattan
554,9921,2950,1,1,819,11,4,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
555,53,6250,1,1,987,2,6,8,0,1,1,1,1,1,0,0,Midtown,Manhattan
556,7895,7350,2,2,1380,10,20,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
557,4917,4750,1,1,851,7,9,12,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
558,5240,2720,0,1,265,9,5,0,0,0,0,0,0,0,0,0,Midtown East,Manhattan
559,5280,2495,1,1,600,3,6,76,1,0,1,0,0,1,0,0,Upper West Side,Manhattan
560,10930,2150,1,1,600,5,2,126,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
561,2821,2950,0,1,600,2,9,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
562,5615,2700,0,1,450,7,4,115,0,0,0,1,0,0,0,0,West Village,Manhattan
563,2576,3341,0,1,623,4,12,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
564,3346,5300,2,2,1050,7,7,30,1,0,1,1,1,1,0,1,Upper East Side,Manhattan
565,9136,3400,1,1,623,2,11,89,0,0,0,1,1,0,0,1,Midtown,Manhattan
566,8127,6900,3,1,2200,1,4,116,0,0,0,0,0,0,0,0,Soho,Manhattan
567,8158,2690,1,1,600,1,9,87,0,0,0,0,0,0,0,0,Midtown East,Manhattan
568,3397,2000,1,1,600,8,2,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
569,4329,3950,0,1,929,1,19,102,0,0,0,1,0,0,0,0,Financial District,Manhattan
